ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10295,0.19780219780219782,1.0,1,0.2165385969955892,2004-09-10,SHIPPED,3,9,2004,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,EMEA,Yoshido,Juri,Medium
10307,0.17582417582417587,1.0,9,0.1625412571586547,2004-10-14,SHIPPED,4,10,2004,Classic Cars,136,S10_4757,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,EMEA,Cervantes,Francisca,Small
10316,0.29670329670329676,1.0,17,0.2681360550619933,2004-11-01,SHIPPED,4,11,2004,Classic Cars,136,S10_4757,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10325,0.4505494505494506,0.5203774617067835,6,0.18893039828184935,2004-11-05,SHIPPED,4,11,2004,Classic Cars,136,S10_4757,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,CA,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10337,0.20879120879120883,0.28952407002188174,8,0.05287386577278914,2004-11-21,SHIPPED,4,11,2004,Classic Cars,136,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,EMEA,Hernandez,Maria,Small
10350,0.21978021978021983,0.6645240700218817,5,0.10882478583775651,2004-12-02,SHIPPED,4,12,2004,Classic Cars,136,S10_4757,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10359,0.46153846153846156,0.3801969365426696,6,0.1575297393437235,2004-12-15,SHIPPED,4,12,2004,Classic Cars,136,S10_4757,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,CA,51100,France,EMEA,Henriot,Paul,Small
10373,0.3626373626373627,1.0,3,0.26205473700927967,2005-01-31,SHIPPED,1,1,2005,Classic Cars,136,S10_4757,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,CA,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10384,0.3076923076923077,1.0,4,0.32090845524521955,2005-02-23,SHIPPED,1,2,2005,Classic Cars,136,S10_4757,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,28034,USA,EMEA,Brown,Julie,Medium
10395,0.28571428571428575,1.0,2,0.21237409627613935,2005-03-17,SHIPPED,1,3,2005,Classic Cars,136,S10_4757,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,CA,75508,France,EMEA,Da Cunha,Daniel,Medium
10414,0.14285714285714285,1.0,3,0.16784099606857605,2005-05-06,ON HOLD,2,5,2005,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,EMEA,Yoshido,Juri,Small
10103,0.39560439560439564,1.0,4,0.36146233972296954,2003-01-29,SHIPPED,1,1,2003,Classic Cars,147,S10_4962,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,CA,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10114,0.27472527472527475,1.0,8,0.281100122273388,2003-04-01,SHIPPED,2,4,2003,Classic Cars,147,S10_4962,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,CA,75012,France,EMEA,Bertrand,Marie,Medium
10126,0.17582417582417587,1.0,4,0.2106962377588751,2003-05-28,SHIPPED,2,5,2003,Classic Cars,147,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,CA,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10140,0.21978021978021983,1.0,4,0.19896005123277014,2003-07-24,SHIPPED,3,7,2003,Classic Cars,147,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Medium
10150,0.15384615384615385,1.0,1,0.19918651066454812,2003-09-19,SHIPPED,3,9,2003,Classic Cars,147,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Medium
10164,0.16483516483516486,1.0,2,0.22459849404477866,2003-10-21,RESOLVED,4,10,2003,Classic Cars,147,S10_4962,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,CA,8010,Austria,EMEA,Mendel,Roland,Medium
10175,0.29670329670329676,1.0,9,0.35885732099962725,2003-11-06,SHIPPED,4,11,2003,Classic Cars,147,S10_4962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,CA,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10183,0.2417582417582418,1.0,1,0.21699151585914517,2003-11-13,SHIPPED,4,11,2003,Classic Cars,147,S10_4962,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,EMEA,Cervantes,Francisca,Medium
10194,0.21978021978021983,1.0,4,0.2780458609759666,2003-11-25,SHIPPED,4,11,2003,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,CA,69004,France,EMEA,Saveley,Mary,Medium
10207,0.27472527472527475,1.0,15,0.2642560991480567,2003-12-09,SHIPPED,4,12,2003,Classic Cars,147,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,MA,51003,USA,EMEA,Franco,Valarie,Medium
10217,0.46153846153846156,1.0,4,0.48073734602780593,2004-02-04,SHIPPED,1,2,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,CA,69045,Singapore,APAC,Victorino,Wendy,Large
10229,0.4835164835164836,1.0,9,0.43706449755784094,2004-03-11,SHIPPED,1,3,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10245,0.2417582417582418,1.0,2,0.3021608494287414,2004-05-04,SHIPPED,2,5,2004,Classic Cars,147,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,CT,97823,USA,EMEA,Murphy,Leslie,Medium
10259,0.21978021978021983,1.0,12,0.26110846009792166,2004-06-15,SHIPPED,2,6,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,CA,69045,Singapore,APAC,Victorino,Wendy,Medium
10270,0.28571428571428575,1.0,2,0.28086483974686544,2004-07-19,SHIPPED,3,7,2004,Classic Cars,147,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10281,0.41758241758241765,1.0,9,0.48074911015413213,2004-08-19,SHIPPED,3,8,2004,Classic Cars,147,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Large
10291,0.2637362637362638,1.0,4,0.24805910297066247,2004-09-08,SHIPPED,3,9,2004,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10305,0.3516483516483517,1.0,13,0.45576063532164224,2004-10-13,SHIPPED,4,10,2004,Classic Cars,147,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,EMEA,Hernandez,Marta,Medium
10313,0.3736263736263737,1.0,7,0.45555623362672576,2004-10-22,SHIPPED,4,10,2004,Classic Cars,147,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,EMEA,Tannamuri,Yoshi,Medium
10322,0.43956043956043966,0.4801695842450766,8,0.17421274098996592,2004-11-04,SHIPPED,4,11,2004,Classic Cars,147,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,EMEA,Young,Valarie,Small
10334,0.21978021978021983,1.0,2,0.19896005123277014,2004-11-19,ON HOLD,4,11,2004,Classic Cars,147,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,CA,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10347,0.23076923076923078,1.0,2,0.29012320716552936,2004-11-29,SHIPPED,4,11,2004,Classic Cars,147,S10_4962,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,0.40659340659340665,1.0,9,0.3895977183476991,2004-12-10,SHIPPED,4,12,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10370,0.3186813186813187,0.5299507658643325,4,0.1334434259488687,2005-01-20,SHIPPED,1,1,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10381,0.3406593406593407,1.0,6,0.42272990962945206,2005-02-17,SHIPPED,1,2,2005,Classic Cars,147,S10_4962,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,28034,USA,EMEA,Brown,Julie,Medium
10391,0.3406593406593407,0.27379649890590807,7,0.09214031367572331,2005-03-09,SHIPPED,1,3,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10411,0.23076923076923078,1.0,2,0.290103355202354,2005-05-01,SHIPPED,2,5,2005,Classic Cars,147,S10_4962,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Medium
10425,0.3516483516483517,1.0,12,0.39798112887085707,2005-05-31,IN PROCESS,2,5,2005,Classic Cars,147,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Medium
10108,0.29670329670329676,1.0,6,0.35167532187752515,2003-03-03,SHIPPED,1,3,2003,Classic Cars,194,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,CA,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10122,0.39560439560439564,1.0,10,0.5233396590020932,2003-05-08,SHIPPED,2,5,2003,Classic Cars,194,S12_1099,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,CA,13008,France,EMEA,Lebihan,Laurence,Large
10169,0.2637362637362638,1.0,2,0.33364312199325474,2003-11-04,SHIPPED,4,11,2003,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10181,0.23076923076923078,1.0,14,0.36240420508695526,2003-11-12,SHIPPED,4,11,2003,Classic Cars,194,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,CA,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10191,0.16483516483516486,1.0,3,0.24695621612758784,2003-11-20,SHIPPED,4,11,2003,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,CA,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10203,0.15384615384615385,1.0,8,0.25353677429126653,2003-12-02,SHIPPED,4,12,2003,Classic Cars,194,S12_1099,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10211,0.38461538461538464,1.0,2,0.515913554258724,2004-01-15,SHIPPED,1,1,2004,Classic Cars,194,S12_1099,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,CA,75016,France,EMEA,Perrier,Dominique,Large
10225,0.23076923076923078,1.0,9,0.29673391090291873,2004-02-22,SHIPPED,1,2,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,CA,1203,Switzerland,EMEA,Holz,Michael,Medium
10238,0.2417582417582418,1.0,3,0.38914185845256155,2004-04-09,SHIPPED,2,4,2004,Classic Cars,194,S12_1099,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Medium
10253,0.19780219780219782,1.0,13,0.2529603321012862,2004-06-01,CANCELLED,2,6,2004,Classic Cars,194,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,CA,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10287,0.16483516483516486,1.0,12,0.21690916697486223,2004-08-30,SHIPPED,3,8,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,CA,1203,Switzerland,EMEA,Holz,Michael,Medium
10300,0.29670329670329676,1.0,5,0.37055233308359076,2003-10-04,SHIPPED,4,10,2003,Classic Cars,194,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,CA,60528,Germany,EMEA,Keitel,Roland,Medium
10310,0.29670329670329676,1.0,10,0.4744244217380468,2004-10-16,SHIPPED,4,10,2004,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,CA,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10320,0.27472527472527475,1.0,3,0.4701224277921602,2004-11-03,SHIPPED,4,11,2004,Classic Cars,194,S12_1099,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,CA,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10329,0.38461538461538464,0.6098194748358862,5,0.18000142640031705,2004-11-15,SHIPPED,4,11,2004,Classic Cars,194,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,EMEA,Yu,Kwai,Small
10341,0.4285714285714286,0.7216903719912473,2,0.22808582224258067,2004-11-24,SHIPPED,4,11,2004,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Medium
10363,0.29670329670329676,0.8001914660831511,3,0.17173712765621105,2005-01-06,SHIPPED,1,1,2005,Classic Cars,194,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,CA,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
10375,0.4285714285714286,0.6717724288840263,7,0.21600921131091338,2005-02-03,SHIPPED,1,2,2005,Classic Cars,194,S12_1099,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Medium
10389,0.21978021978021983,0.986870897155361,4,0.15388286018262334,2005-03-03,SHIPPED,1,3,2005,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10419,0.06593406593406594,1.0,13,0.10875567159559052,2005-05-17,SHIPPED,2,5,2005,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Small
10117,0.29670329670329676,1.0,9,0.408233564964079,2003-04-16,SHIPPED,2,4,2003,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Medium
10153,0.15384615384615385,1.0,11,0.32512148298576465,2003-09-28,SHIPPED,3,9,2003,Classic Cars,207,S12_1108,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10176,0.29670329670329676,1.0,2,0.5141195249939893,2003-11-06,SHIPPED,4,11,2003,Classic Cars,207,S12_1108,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,CA,42100,Italy,EMEA,Moroni,Maurizio,Large
10185,0.16483516483516486,1.0,13,0.25010606095140897,2003-11-14,SHIPPED,4,11,2003,Classic Cars,207,S12_1108,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Medium
10220,0.28571428571428575,1.0,2,0.4925720571118922,2004-02-12,SHIPPED,1,2,2004,Classic Cars,207,S12_1108,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,CA,2,Ireland,EMEA,Cassidy,Dean,Large
10272,0.3186813186813187,1.0,2,0.3923534649395949,2004-07-20,SHIPPED,3,7,2004,Classic Cars,207,S12_1108,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Medium
10282,0.38461538461538464,1.0,5,0.4844717208784568,2004-08-20,SHIPPED,3,8,2004,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Large
10306,0.27472527472527475,1.0,13,0.44767132795663744,2004-10-14,SHIPPED,4,10,2004,Classic Cars,207,S12_1108,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10325,0.39560439560439564,0.5076586433260394,8,0.16218833336887079,2004-11-05,SHIPPED,4,11,2004,Classic Cars,207,S12_1108,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,CA,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10336,0.29670329670329676,0.41493435448577676,10,0.10338681844350314,2004-11-20,SHIPPED,4,11,2004,Classic Cars,207,S12_1108,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,CA,75012,France,EMEA,Bertrand,Marie,Small
10348,0.46153846153846156,0.3484682713347921,8,0.14934190742073739,2004-11-01,SHIPPED,4,11,2004,Classic Cars,207,S12_1108,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,CA,28023,Spain,EMEA,Sommer,Mart¡n,Small
10359,0.39560439560439564,1.0,8,0.3148631648293797,2004-12-15,SHIPPED,4,12,2004,Classic Cars,207,S12_1108,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,CA,51100,France,EMEA,Henriot,Paul,Medium
10371,0.28571428571428575,1.0,6,0.2263498783515812,2005-01-23,SHIPPED,1,1,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10382,0.3076923076923077,1.0,10,0.24568716100015658,2005-02-17,SHIPPED,1,2,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10395,0.29670329670329676,0.5776805251641138,1,0.1322603959951973,2005-03-17,SHIPPED,1,3,2005,Classic Cars,207,S12_1108,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,CA,75508,France,EMEA,Da Cunha,Daniel,Small
10103,0.23076923076923078,1.0,8,0.21416959605666486,2003-01-29,SHIPPED,1,1,2003,Trucks and Buses,136,S12_1666,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,CA,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10113,0.16483516483516486,1.0,2,0.21567393371061866,2003-03-26,SHIPPED,1,3,2003,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10126,0.16483516483516486,1.0,8,0.14392232147386858,2003-05-28,SHIPPED,2,5,2003,Trucks and Buses,136,S12_1666,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,CA,28023,Spain,EMEA,Sommer,Mart¡n,Small
10140,0.3516483516483517,1.0,8,0.31966586940202213,2003-07-24,SHIPPED,3,7,2003,Trucks and Buses,136,S12_1666,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Medium
10150,0.2637362637362638,1.0,5,0.2660141007759177,2003-09-19,SHIPPED,3,9,2003,Trucks and Buses,136,S12_1666,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Medium
10164,0.4725274725274726,1.0,6,0.44710517937719246,2003-10-21,RESOLVED,4,10,2003,Trucks and Buses,136,S12_1666,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,CA,8010,Austria,EMEA,Mendel,Roland,Medium
10174,0.40659340659340665,1.0,1,0.46579249404624923,2003-11-06,SHIPPED,4,11,2003,Trucks and Buses,136,S12_1666,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium
10183,0.38461538461538464,1.0,5,0.41775956625666233,2003-11-13,SHIPPED,4,11,2003,Trucks and Buses,136,S12_1666,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,EMEA,Cervantes,Francisca,Medium
10194,0.3516483516483517,1.0,8,0.3273213746087509,2003-11-25,SHIPPED,4,11,2003,Trucks and Buses,136,S12_1666,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,CA,69004,France,EMEA,Saveley,Mary,Medium
10206,0.2417582417582418,1.0,3,0.262798082741512,2003-12-05,SHIPPED,4,12,2003,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,EMEA,Tannamuri,Yoshi,Medium
10216,0.40659340659340665,1.0,1,0.3880169138726254,2004-02-02,SHIPPED,1,2,2004,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,CA,78000,France,EMEA,Tonini,Daniel,Medium
10229,0.20879120879120883,1.0,13,0.21828851078660094,2004-03-11,SHIPPED,1,3,2004,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10245,0.3516483516483517,1.0,6,0.3998530954725024,2004-05-04,SHIPPED,2,5,2004,Trucks and Buses,136,S12_1666,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,CT,97823,USA,EMEA,Murphy,Leslie,Medium
10258,0.38461538461538464,1.0,3,0.45483862192083185,2004-06-15,SHIPPED,2,6,2004,Trucks and Buses,136,S12_1666,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10270,0.2417582417582418,1.0,6,0.2656185320282015,2004-07-19,SHIPPED,3,7,2004,Trucks and Buses,136,S12_1666,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10281,0.20879120879120883,1.0,13,0.18060654364821732,2004-08-19,SHIPPED,3,8,2004,Trucks and Buses,136,S12_1666,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Small
10291,0.38461538461538464,1.0,8,0.43421904950270834,2004-09-08,SHIPPED,3,9,2004,Trucks and Buses,136,S12_1666,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10304,0.3626373626373627,1.0,3,0.4348219609769225,2004-10-11,SHIPPED,4,10,2004,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,CA,78000,France,EMEA,Tonini,Daniel,Medium
10313,0.16483516483516486,1.0,11,0.16079869594659674,2004-10-22,SHIPPED,4,10,2004,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,EMEA,Tannamuri,Yoshi,Small
10322,0.23076923076923078,1.0,9,0.3163079465938075,2004-11-04,SHIPPED,4,11,2004,Trucks and Buses,136,S12_1666,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium
10333,0.29670329670329676,0.9891958424507659,6,0.20526929923305248,2004-11-18,SHIPPED,4,11,2004,Trucks and Buses,136,S12_1666,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,CA,28034,USA,EMEA,Murphy,Julie,Medium
10347,0.2527472527472528,1.0,3,0.2282461084637742,2004-11-29,SHIPPED,4,11,2004,Trucks and Buses,136,S12_1666,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,0.4725274725274726,1.0,8,0.4027911860224533,2004-12-10,SHIPPED,4,12,2004,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10381,0.15384615384615385,1.0,1,0.1815991418069845,2005-02-17,SHIPPED,1,2,2005,Trucks and Buses,136,S12_1666,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,28034,USA,EMEA,Brown,Julie,Small
10391,0.3626373626373627,0.4967177242888403,9,0.14577737714392014,2005-03-09,SHIPPED,1,3,2005,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10411,0.3736263736263737,1.0,6,0.4227637314926397,2005-05-01,SHIPPED,2,5,2005,Trucks and Buses,136,S12_1666,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Medium
10107,0.16483516483516486,1.0,1,0.1878194236019255,2003-02-24,SHIPPED,1,2,2003,Motorcycles,150,S12_2823,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,EMEA,Yu,Kwai,Medium
10134,0.15384615384615385,1.0,1,0.16389413168615957,2003-07-01,SHIPPED,3,7,2003,Motorcycles,150,S12_2823,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,CA,75508,France,EMEA,Da Cunha,Daniel,Small
